date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2018-12-12,1544572800000,REQETH,0.00023871,0.00023999,0.00022967,0.00023585,705210.00000000,1544659199999,166.12067545,603,242703.00000000,57.43100451,0
2018-12-13,1544659200000,REQETH,0.00023616,0.00023688,0.00022949,0.00023310,348908.00000000,1544745599999,80.98363415,420,149560.00000000,34.75673477,0
2018-12-14,1544745600000,REQETH,0.00022982,0.00023242,0.00022750,0.00022999,375683.00000000,1544831999999,86.60173970,274,272515.00000000,62.86354348,0
2018-12-15,1544832000000,REQETH,0.00022999,0.00023000,0.00022320,0.00022985,1029095.00000000,1544918399999,235.66223782,530,868962.00000000,199.34553626,0
2018-12-16,1544918400000,REQETH,0.00022790,0.00022829,0.00022354,0.00022643,447859.00000000,1545004799999,100.97574487,364,253279.00000000,57.16695407,0
2018-12-17,1545004800000,REQETH,0.00022696,0.00023200,0.00022300,0.00022728,400510.00000000,1545091199999,90.75730327,436,150430.00000000,34.23617447,0
2018-12-18,1545091200000,REQETH,0.00022996,0.00023095,0.00022000,0.00022153,1657151.00000000,1545177599999,369.84268402,668,278845.00000000,62.69301469,0
2018-12-19,1545177600000,REQETH,0.00022043,0.00022461,0.00021642,0.00021891,1134265.00000000,1545263999999,250.07071674,546,285077.00000000,62.84221221,0
2018-12-20,1545264000000,REQETH,0.00021893,0.00022055,0.00020420,0.00020700,1807397.00000000,1545350399999,382.80034339,1106,684177.00000000,144.85806509,0
2018-12-21,1545350400000,REQETH,0.00020628,0.00021407,0.00019853,0.00020889,1262075.00000000,1545436799999,260.97986862,1105,355823.00000000,73.24482770,0
2018-12-22,1545436800000,REQETH,0.00020742,0.00021291,0.00020183,0.00020511,658262.00000000,1545523199999,136.32662920,632,338825.00000000,70.32850915,0
2018-12-23,1545523200000,REQETH,0.00020511,0.00022000,0.00018652,0.00019889,2488391.00000000,1545609599999,500.04351012,1524,1005500.00000000,202.63326974,0
2018-12-24,1545609600000,REQETH,0.00020133,0.00020136,0.00017946,0.00019169,3270620.00000000,1545695999999,613.74698799,1536,964478.00000000,182.66023342,0
2018-12-25,1545696000000,REQETH,0.00019065,0.00019417,0.00017999,0.00018394,1232221.00000000,1545782399999,226.12436915,717,609843.00000000,112.14653362,0
2018-12-26,1545782400000,REQETH,0.00018289,0.00018806,0.00017597,0.00017703,1189073.00000000,1545868799999,215.31537004,758,570672.00000000,103.64687006,0
2018-12-27,1545868800000,REQETH,0.00017702,0.00018919,0.00017369,0.00017950,927205.00000000,1545955199999,166.90572474,725,431651.00000000,77.98499514,0
2018-12-28,1545955200000,REQETH,0.00017856,0.00018038,0.00016434,0.00017000,3013941.00000000,1546041599999,525.29485266,939,517991.00000000,91.21993543,0
