date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2023-05-12,1683849600000,IOTABTC,0.00000654,0.00000675,0.00000648,0.00000667,1270257.00000000,1683935999999,8.47537658,1223,782608.00000000,5.22995044,0
2023-05-13,1683936000000,IOTABTC,0.00000667,0.00000668,0.00000653,0.00000660,1865532.00000000,1684022399999,12.28095626,1326,353268.00000000,2.33081719,0
2023-05-14,1684022400000,IOTABTC,0.00000658,0.00000663,0.00000649,0.00000656,879463.00000000,1684108799999,5.77346227,576,372663.00000000,2.45383436,0
2023-05-15,1684108800000,IOTABTC,0.00000658,0.00000666,0.00000646,0.00000663,1632996.00000000,1684195199999,10.70017734,1301,717174.00000000,4.71136076,0
2023-05-16,1684195200000,IOTABTC,0.00000663,0.00000674,0.00000660,0.00000670,849972.00000000,1684281599999,5.66296448,1060,616664.00000000,4.10782487,0
2023-05-17,1684281600000,IOTABTC,0.00000671,0.00000680,0.00000669,0.00000674,764900.00000000,1684367999999,5.16679773,963,397327.00000000,2.68647895,0
2023-05-18,1684368000000,IOTABTC,0.00000674,0.00000685,0.00000671,0.00000681,806110.00000000,1684454399999,5.46508827,1198,379185.00000000,2.57131511,0
2023-05-19,1684454400000,IOTABTC,0.00000680,0.00000684,0.00000674,0.00000677,857314.00000000,1684540799999,5.81435457,1116,383859.00000000,2.60524911,0
2023-05-20,1684540800000,IOTABTC,0.00000678,0.00000684,0.00000657,0.00000658,886713.00000000,1684627199999,5.96258199,903,447970.00000000,3.01697612,0
2023-05-21,1684627200000,IOTABTC,0.00000659,0.00000661,0.00000649,0.00000660,884606.00000000,1684713599999,5.79074583,1227,336013.00000000,2.20278727,0
2023-05-22,1684713600000,IOTABTC,0.00000660,0.00000686,0.00000654,0.00000683,1562431.00000000,1684799999999,10.48433363,1473,849767.00000000,5.70096363,0
2023-05-23,1684800000000,IOTABTC,0.00000685,0.00000708,0.00000676,0.00000702,1427798.00000000,1684886399999,9.82984724,1960,759850.00000000,5.23210553,0
2023-05-24,1684886400000,IOTABTC,0.00000701,0.00000740,0.00000698,0.00000721,1541811.00000000,1684972799999,11.00657769,1738,955949.00000000,6.83487695,0
