date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2023-05-12,1683849600000,XRPETH,0.00023450,0.00025100,0.00023350,0.00023810,3960155.00000000,1683935999999,958.12769310,12173,2044810.00000000,494.98033200,0
2023-05-13,1683936000000,XRPETH,0.00023810,0.00023810,0.00023540,0.00023620,1201897.00000000,1684022399999,284.10764750,2964,518357.00000000,122.59287750,0
2023-05-14,1684022400000,XRPETH,0.00023620,0.00023760,0.00023520,0.00023630,1307074.00000000,1684108799999,308.81573190,3106,603589.00000000,142.63319890,0
2023-05-15,1684108800000,XRPETH,0.00023640,0.00023680,0.00023110,0.00023520,1864242.00000000,1684195199999,436.57054960,4497,956428.00000000,224.00508490,0
2023-05-16,1684195200000,XRPETH,0.00023540,0.00024270,0.00023100,0.00024260,1819093.00000000,1684281599999,428.36179620,5990,860743.00000000,202.69551370,0
2023-05-17,1684281600000,XRPETH,0.00024270,0.00025240,0.00024140,0.00024620,3471362.00000000,1684367999999,858.39696630,10874,1757333.00000000,434.84070120,0
2023-05-18,1684368000000,XRPETH,0.00024610,0.00025880,0.00024320,0.00025530,3191895.00000000,1684454399999,806.30152570,11167,1634315.00000000,412.43699360,0
2023-05-19,1684454400000,XRPETH,0.00025550,0.00026250,0.00025400,0.00025800,5138612.00000000,1684540799999,1321.86381180,10162,2487788.00000000,639.99463500,0
2023-05-20,1684540800000,XRPETH,0.00025810,0.00025980,0.00025480,0.00025750,1992847.00000000,1684627199999,511.59832020,4620,1000087.00000000,256.78570120,0
2023-05-21,1684627200000,XRPETH,0.00025760,0.00025940,0.00025220,0.00025330,1841392.00000000,1684713599999,471.14573330,4662,816460.00000000,208.85793610,0
2023-05-22,1684713600000,XRPETH,0.00025350,0.00025770,0.00024960,0.00025410,2607736.00000000,1684799999999,661.50174540,6624,1192940.00000000,302.61179400,0
2023-05-23,1684800000000,XRPETH,0.00025420,0.00025500,0.00024720,0.00025090,2792660.00000000,1684886399999,697.61022290,5850,1419541.00000000,354.63466530,0
2023-05-24,1684886400000,XRPETH,0.00025090,0.00025300,0.00024870,0.00025170,2394542.00000000,1684972799999,600.98222830,6331,1159083.00000000,290.94284590,0
2023-05-25,1684972800000,XRPETH,0.00025160,0.00025520,0.00024820,0.00025120,2185898.00000000,1685059199999,548.97036870,5077,1083977.00000000,272.14145700,0
2023-05-26,1685059200000,XRPETH,0.00025120,0.00025880,0.00025060,0.00025640,3133469.00000000,1685145599999,799.82852480,7414,1551394.00000000,395.89985230,0
2023-05-27,1685145600000,XRPETH,0.00025630,0.00026110,0.00025380,0.00025780,2376768.00000000,1685231999999,612.66744380,5939,1124166.00000000,289.66036240,0
2023-05-28,1685232000000,XRPETH,0.00025780,0.00025930,0.00025210,0.00025250,2766960.00000000,1685318399999,709.50617230,5088,984878.00000000,252.18002910,0
2023-05-29,1685318400000,XRPETH,0.00025260,0.00026170,0.00025070,0.00026130,3465638.00000000,1685404799999,881.67333600,7659,1277030.00000000,326.04793860,0
2023-05-30,1685404800000,XRPETH,0.00026140,0.00027660,0.00025810,0.00027400,5515595.00000000,1685491199999,1478.32586550,15479,2779570.00000000,744.82772270,0
2023-05-31,1685491200000,XRPETH,0.00027390,0.00027830,0.00026810,0.00027580,3325860.00000000,1685577599999,911.92954130,9632,1676093.00000000,459.70619410,0
2023-06-01,1685577600000,XRPETH,0.00027570,0.00027570,0.00026960,0.00027200,1268985.00000000,1685663999999,345.09373320,4188,584251.00000000,158.90432400,0
2023-06-02,1685664000000,XRPETH,0.00027220,0.00027660,0.00027120,0.00027500,2066101.00000000,1685750399999,565.09548800,5503,936194.00000000,256.11835850,0
2023-06-03,1685750400000,XRPETH,0.00027510,0.00028010,0.00027220,0.00027430,1643918.00000000,1685836799999,452.27319450,4421,686346.00000000,188.74117300,0
2023-06-04,1685836800000,XRPETH,0.00027440,0.00028700,0.00027320,0.00028360,2119466.00000000,1685923199999,594.30913420,5915,1124089.00000000,314.65728940,0
2023-06-05,1685923200000,XRPETH,0.00028380,0.00028890,0.00027190,0.00028120,4443812.00000000,1686009599999,1251.42881310,13357,2077534.00000000,585.04703110,0
2023-06-06,1686009600000,XRPETH,0.00028130,0.00028280,0.00027330,0.00028130,2672447.00000000,1686095999999,744.95958530,7657,1324568.00000000,369.27226160,0
2023-06-07,1686096000000,XRPETH,0.00028120,0.00028580,0.00027590,0.00028290,3411821.00000000,1686182399999,962.50812620,8798,1542601.00000000,434.96402660,0
2023-06-08,1686182400000,XRPETH,0.00028290,0.00028500,0.00028070,0.00028400,1287837.00000000,1686268799999,364.18322890,4216,702060.00000000,198.61390820,0
2023-06-09,1686268800000,XRPETH,0.00028380,0.00029410,0.00028340,0.00029240,2323736.00000000,1686355199999,671.67606940,6396,1209466.00000000,349.76543380,0
2023-06-10,1686355200000,XRPETH,0.00029240,0.00029280,0.00027110,0.00028940,5224820.00000000,1686441599999,1476.31465660,16188,2782189.00000000,786.16282990,0
2023-06-11,1686441600000,XRPETH,0.00028940,0.00029990,0.00028720,0.00029720,1556218.00000000,1686527999999,456.38517880,4891,899622.00000000,263.49111560,0
2023-06-12,1686528000000,XRPETH,0.00029700,0.00030400,0.00029410,0.00030140,2808275.00000000,1686614399999,838.99428200,6424,1908702.00000000,570.50108230,0
2023-06-13,1686614400000,XRPETH,0.00030130,0.00032330,0.00029210,0.00029860,5502421.00000000,1686700799999,1693.74303100,17147,2526248.00000000,777.65481610,0
2023-06-14,1686700800000,XRPETH,0.00029860,0.00029890,0.00028160,0.00029090,3406438.00000000,1686787199999,985.47004730,9947,1649465.00000000,477.40058310,0
2023-06-15,1686787200000,XRPETH,0.00029070,0.00029420,0.00028600,0.00028800,1845452.00000000,1686873599999,534.84010180,5970,852884.00000000,247.22214900,0
2023-06-16,1686873600000,XRPETH,0.00028800,0.00028930,0.00027310,0.00027700,2440740.00000000,1686959999999,681.21437580,7393,1242383.00000000,346.57595400,0
2023-06-17,1686960000000,XRPETH,0.00027680,0.00027870,0.00027170,0.00027750,1562896.00000000,1687046399999,430.64143690,4012,812392.00000000,223.87813770,0
2023-06-18,1687046400000,XRPETH,0.00027740,0.00028610,0.00027570,0.00028300,1565657.00000000,1687132799999,441.27930650,4745,820072.00000000,231.29542380,0
2023-06-19,1687132800000,XRPETH,0.00028280,0.00028760,0.00028060,0.00028400,1605467.00000000,1687219199999,456.98357180,4539,800129.00000000,227.72332820,0
2023-06-20,1687219200000,XRPETH,0.00028390,0.00028430,0.00027300,0.00027510,1746865.00000000,1687305599999,484.87270750,5214,813520.00000000,225.63450910,0
2023-06-21,1687305600000,XRPETH,0.00027490,0.00027700,0.00026320,0.00026470,2665530.00000000,1687391999999,717.72323010,6045,719759.00000000,193.94873590,0
2023-06-22,1687392000000,XRPETH,0.00026480,0.00027560,0.00025700,0.00026380,2320753.00000000,1687478399999,616.64009390,7421,1260412.00000000,335.18558070,0
2023-06-23,1687478400000,XRPETH,0.00026370,0.00026630,0.00025810,0.00026210,1273363.00000000,1687564799999,333.12424850,4169,626070.00000000,163.81889610,0
2023-06-24,1687564800000,XRPETH,0.00026190,0.00026190,0.00025540,0.00025950,1053149.00000000,1687651199999,273.20608110,2958,516761.00000000,134.09645340,0
2023-06-25,1687651200000,XRPETH,0.00025940,0.00026100,0.00025460,0.00025810,1151629.00000000,1687737599999,296.82309080,3299,631864.00000000,162.88096040,0
2023-06-26,1687737600000,XRPETH,0.00025810,0.00025960,0.00025460,0.00025760,1078171.00000000,1687823999999,276.90093930,3131,518039.00000000,133.08082000,0
2023-06-27,1687824000000,XRPETH,0.00025750,0.00025870,0.00025080,0.00025600,1182460.00000000,1687910399999,301.69857680,3059,583950.00000000,148.98473770,0
2023-06-28,1687910400000,XRPETH,0.00025600,0.00025930,0.00024720,0.00025410,1701272.00000000,1687996799999,431.75358200,4520,826163.00000000,209.65493500,0
2023-06-29,1687996800000,XRPETH,0.00025400,0.00025750,0.00025130,0.00025620,1290658.00000000,1688083199999,327.56457750,3190,655893.00000000,166.55964060,0
2023-06-30,1688083200000,XRPETH,0.00025630,0.00025640,0.00024390,0.00024480,2376482.00000000,1688169599999,594.78956100,6520,1100573.00000000,275.50157060,0
2023-07-01,1688169600000,XRPETH,0.00024460,0.00024730,0.00024070,0.00024600,970757.00000000,1688255999999,237.41769710,2729,497864.00000000,121.71052390,0
2023-07-02,1688256000000,XRPETH,0.00024560,0.00025900,0.00024460,0.00024990,2300929.00000000,1688342399999,580.58276410,8429,1199387.00000000,302.60633920,0
2023-07-03,1688342400000,XRPETH,0.00025010,0.00025110,0.00024400,0.00025010,2020870.00000000,1688428799999,499.11853550,7588,869956.00000000,214.71966130,0
2023-07-04,1688428800000,XRPETH,0.00025020,0.00025230,0.00024650,0.00025140,926161.00000000,1688515199999,231.03760440,4014,440608.00000000,110.06108950,0
2023-07-05,1688515200000,XRPETH,0.00025160,0.00025370,0.00024710,0.00025010,1380805.00000000,1688601599999,345.77100990,3736,645204.00000000,161.57492010,0
2023-07-06,1688601600000,XRPETH,0.00025000,0.00025130,0.00024650,0.00025000,1169342.00000000,1688687999999,290.52565780,2426,614063.00000000,152.68935580,0
2023-07-07,1688688000000,XRPETH,0.00025030,0.00025330,0.00024880,0.00025030,874883.00000000,1688774399999,219.24171790,1825,374074.00000000,93.80746690,0
2023-07-08,1688774400000,XRPETH,0.00025030,0.00025540,0.00024930,0.00025220,695095.00000000,1688860799999,175.01886170,1360,369737.00000000,93.12355000,0
2023-07-09,1688860800000,XRPETH,0.00025210,0.00025300,0.00025020,0.00025130,753920.00000000,1688947199999,189.58242920,1355,347364.00000000,87.35152680,0
2023-07-10,1688947200000,XRPETH,0.00025130,0.00025440,0.00024980,0.00025390,1098343.00000000,1689033599999,277.18084800,2193,522964.00000000,131.97329910,0
2023-07-11,1689033600000,XRPETH,0.00025410,0.00025440,0.00025180,0.00025310,658363.00000000,1689119999999,166.65250700,1423,337915.00000000,85.56381430,0
2023-07-12,1689120000000,XRPETH,0.00025290,0.00025300,0.00024820,0.00025170,973224.00000000,1689206399999,243.34408030,1758,481780.00000000,120.41722080,0
2023-07-13,1689206400000,XRPETH,0.00025170,0.00046760,0.00025030,0.00040690,23779881.00000000,1689292799999,8674.19269086,56076,12073650.00000000,4389.31747096,0
2023-07-14,1689292800000,XRPETH,0.00040660,0.00041140,0.00034960,0.00037110,11862440.00000000,1689379199999,4534.68324630,28642,6011227.00000000,2297.74959090,0
2023-07-15,1689379200000,XRPETH,0.00037050,0.00038140,0.00035870,0.00036990,3333822.00000000,1689465599999,1236.43288730,11950,1641148.00000000,608.86794870,0
2023-07-16,1689465600000,XRPETH,0.00037000,0.00040750,0.00036690,0.00038860,5175127.00000000,1689551999999,2020.69687320,20160,2351513.00000000,918.45128610,0
2023-07-17,1689552000000,XRPETH,0.00038860,0.00040050,0.00037670,0.00038580,2895905.00000000,1689638399999,1120.41993820,13378,1554570.00000000,601.96157730,0
2023-07-18,1689638400000,XRPETH,0.00038570,0.00041330,0.00038420,0.00041000,3610256.00000000,1689724799999,1435.94164450,12336,2166758.00000000,863.25397700,0
2023-07-19,1689724800000,XRPETH,0.00041000,0.00044650,0.00040420,0.00043400,4820818.00000000,1689811199999,2036.72355920,18671,2398213.00000000,1016.80024020,0
2023-07-20,1689811200000,XRPETH,0.00043410,0.00044700,0.00040960,0.00042000,3360445.00000000,1689897599999,1425.74518950,11678,1785654.00000000,758.35801050,0
2023-07-21,1689897600000,XRPETH,0.00041950,0.00042060,0.00040320,0.00040800,1647668.00000000,1689983999999,678.03152980,6736,764920.00000000,314.93041460,0
2023-07-22,1689984000000,XRPETH,0.00040780,0.00041190,0.00038790,0.00039260,2906286.00000000,1690070399999,1172.29215070,6946,1255172.00000000,507.21611730,0
2023-07-23,1690070400000,XRPETH,0.00039250,0.00039800,0.00038470,0.00039110,1642093.00000000,1690156799999,644.91950160,5302,750484.00000000,295.10667330,0
2023-07-24,1690156800000,XRPETH,0.00039080,0.00039310,0.00037140,0.00037950,2691551.00000000,1690243199999,1024.84770110,8323,1270198.00000000,484.51784630,0
2023-07-25,1690243200000,XRPETH,0.00037910,0.00038480,0.00036480,0.00038170,1856828.00000000,1690329599999,696.57164990,6207,946437.00000000,354.85400680,0
2023-07-26,1690329600000,XRPETH,0.00038140,0.00038850,0.00037470,0.00038260,1292243.00000000,1690415999999,492.03392750,5790,647308.00000000,246.62092780,0
2023-07-27,1690416000000,XRPETH,0.00038230,0.00039140,0.00037850,0.00038340,1446048.00000000,1690502399999,553.98918820,5215,726936.00000000,278.50824280,0
2023-07-28,1690502400000,XRPETH,0.00038340,0.00038580,0.00037810,0.00038000,797852.00000000,1690588799999,303.82160360,2651,374604.00000000,142.70593140,0
2023-07-29,1690588800000,XRPETH,0.00037970,0.00038180,0.00037670,0.00037870,793917.00000000,1690675199999,300.69404450,2172,339174.00000000,128.52022770,0
2023-07-30,1690675200000,XRPETH,0.00037850,0.00039220,0.00036940,0.00037870,1311299.00000000,1690761599999,499.56047540,4941,567545.00000000,216.46971440,0
2023-07-31,1690761600000,XRPETH,0.00037850,0.00038800,0.00037020,0.00037600,2414195.00000000,1690847999999,911.46162120,6214,1387692.00000000,524.34950270,0
2023-08-01,1690848000000,XRPETH,0.00037580,0.00038160,0.00037130,0.00037720,1727246.00000000,1690934399999,650.48623290,5008,931621.00000000,350.87835400,0
2023-08-02,1690934400000,XRPETH,0.00037730,0.00037740,0.00036980,0.00037240,1334009.00000000,1691020799999,498.66483880,3504,587834.00000000,219.75170310,0
2023-08-03,1691020800000,XRPETH,0.00037230,0.00037300,0.00035850,0.00036120,1911254.00000000,1691107199999,696.40302660,4962,925060.00000000,337.57449670,0
2023-08-04,1691107200000,XRPETH,0.00036100,0.00036330,0.00034070,0.00034740,1834924.00000000,1691193599999,650.28536500,5599,903551.00000000,319.76816440,0
2023-08-05,1691193600000,XRPETH,0.00034720,0.00034740,0.00033420,0.00034240,1914499.00000000,1691279999999,651.99628350,5891,935039.00000000,318.46875150,0
2023-08-06,1691280000000,XRPETH,0.00034240,0.00034790,0.00033980,0.00034090,904243.00000000,1691366399999,311.17873490,3143,431597.00000000,148.55074650,0
2023-08-07,1691366400000,XRPETH,0.00034080,0.00034210,0.00033040,0.00034130,1578671.00000000,1691452799999,531.20056550,5383,706210.00000000,237.84547850,0
2023-08-08,1691452800000,XRPETH,0.00034070,0.00034790,0.00033550,0.00034580,1527292.00000000,1691539199999,522.13075960,4612,674888.00000000,230.73235120,0
2023-08-09,1691539200000,XRPETH,0.00034570,0.00035920,0.00034100,0.00034670,2498785.00000000,1691625599999,874.72890730,8301,1180816.00000000,413.54237630,0
2023-08-10,1691625600000,XRPETH,0.00034650,0.00034720,0.00033730,0.00034180,1655611.00000000,1691711999999,567.37572210,3831,1135990.00000000,389.91028950,0
2023-08-11,1691712000000,XRPETH,0.00034170,0.00034700,0.00033950,0.00034170,771452.00000000,1691798399999,264.03014450,2604,376559.00000000,128.91055490,0
2023-08-12,1691798400000,XRPETH,0.00034160,0.00034170,0.00033700,0.00033910,651509.00000000,1691884799999,221.46193030,1656,309878.00000000,105.37551380,0
2023-08-13,1691884800000,XRPETH,0.00033900,0.00034380,0.00033850,0.00034020,794938.00000000,1691971199999,270.65637680,2176,379936.00000000,129.41844640,0
2023-08-14,1691971200000,XRPETH,0.00034000,0.00034510,0.00033810,0.00034370,1045017.00000000,1692057599999,356.12811220,2994,499365.00000000,170.19765410,0
2023-08-15,1692057600000,XRPETH,0.00034360,0.00034390,0.00032050,0.00033390,2261380.00000000,1692143999999,761.63485520,5348,711415.00000000,238.54774960,0
2023-08-16,1692144000000,XRPETH,0.00033360,0.00033710,0.00031760,0.00032570,2353260.00000000,1692230399999,769.17466460,6922,1082733.00000000,354.02606900,0
2023-08-17,1692230400000,XRPETH,0.00032550,0.00033380,0.00027450,0.00030120,6071581.00000000,1692316799999,1885.05014720,12888,2726497.00000000,846.23743060,0
2023-08-18,1692316800000,XRPETH,0.00030130,0.00030880,0.00028760,0.00030460,4368248.00000000,1692403199999,1308.94817780,8781,2055794.00000000,616.35242590,0
2023-08-19,1692403200000,XRPETH,0.00030450,0.00031260,0.00030270,0.00031130,1742857.00000000,1692489599999,535.67422020,3838,911501.00000000,280.16509920,0
2023-08-20,1692489600000,XRPETH,0.00031140,0.00033320,0.00030920,0.00031930,3050735.00000000,1692575999999,981.21649330,7069,1569149.00000000,504.45790390,0
2023-08-21,1692576000000,XRPETH,0.00031950,0.00032040,0.00030510,0.00031480,2326470.00000000,1692662399999,727.07775680,5576,1144508.00000000,357.91498220,0
2023-08-22,1692662400000,XRPETH,0.00031440,0.00032110,0.00030830,0.00031880,1713805.00000000,1692748799999,537.06333120,3463,783890.00000000,245.64996230,0
2023-08-23,1692748800000,XRPETH,0.00031870,0.00032000,0.00031390,0.00031550,1283209.00000000,1692835199999,405.41200970,2674,643745.00000000,203.41631970,0
2023-08-24,1692835200000,XRPETH,0.00031570,0.00031710,0.00031140,0.00031210,1550846.00000000,1692921599999,486.72929240,2741,770753.00000000,241.87174310,0
2023-08-25,1692921600000,XRPETH,0.00031200,0.00032160,0.00030710,0.00031780,1564717.00000000,1693007999999,489.71920630,3272,794211.00000000,248.42457050,0
2023-08-26,1693008000000,XRPETH,0.00031820,0.00032030,0.00031350,0.00031750,610730.00000000,1693094399999,194.00183010,1524,244974.00000000,77.89730670,0
2023-08-27,1693094400000,XRPETH,0.00031750,0.00032140,0.00031360,0.00031610,673278.00000000,1693180799999,214.04183970,1409,327403.00000000,104.14060100,0
2023-08-28,1693180800000,XRPETH,0.00031590,0.00031730,0.00031270,0.00031640,696043.00000000,1693267199999,219.16706320,1915,311725.00000000,98.13344930,0
2023-08-29,1693267200000,XRPETH,0.00031620,0.00031880,0.00030970,0.00031220,1590480.00000000,1693353599999,498.45222750,3494,675625.00000000,211.73790540,0
2023-08-30,1693353600000,XRPETH,0.00031250,0.00031250,0.00030720,0.00030980,806711.00000000,1693439999999,249.30486960,1907,424887.00000000,131.33353480,0
2023-08-31,1693440000000,XRPETH,0.00031010,0.00031110,0.00030160,0.00031040,1165307.00000000,1693526399999,358.27102100,2867,579347.00000000,178.21291910,0
2023-09-01,1693526400000,XRPETH,0.00031010,0.00031050,0.00030090,0.00030570,1168245.00000000,1693612799999,358.46163680,2973,614754.00000000,188.70128400,0
2023-09-02,1693612800000,XRPETH,0.00030550,0.00030620,0.00030330,0.00030480,429853.00000000,1693699199999,130.88116210,1429,202642.00000000,61.71720590,0
2023-09-03,1693699200000,XRPETH,0.00030460,0.00031350,0.00030420,0.00030860,540738.00000000,1693785599999,166.40322010,1957,243327.00000000,74.88975440,0
2023-09-04,1693785600000,XRPETH,0.00030880,0.00031300,0.00030570,0.00031190,789207.00000000,1693871999999,244.51891590,2196,398056.00000000,123.47262340,0
2023-09-05,1693872000000,XRPETH,0.00031200,0.00031320,0.00030610,0.00030910,904919.00000000,1693958399999,278.97219250,2112,342542.00000000,105.73200160,0
2023-09-06,1693958400000,XRPETH,0.00030920,0.00031000,0.00030210,0.00030830,974809.00000000,1694044799999,299.13120520,2088,520767.00000000,159.93232270,0
2023-09-07,1694044800000,XRPETH,0.00030800,0.00030800,0.00030410,0.00030660,696270.00000000,1694131199999,213.08901600,1643,341411.00000000,104.53317550,0
2023-09-08,1694131200000,XRPETH,0.00030640,0.00030960,0.00030500,0.00030850,991080.00000000,1694217599999,304.50361640,1878,436515.00000000,134.11165230,0
2023-09-09,1694217600000,XRPETH,0.00030830,0.00030870,0.00030700,0.00030800,609324.00000000,1694303999999,187.58769460,929,162389.00000000,50.02102310,0
2023-09-10,1694304000000,XRPETH,0.00030800,0.00030960,0.00030570,0.00030720,607723.00000000,1694390399999,186.90747000,1445,306818.00000000,94.40838960,0
2023-09-11,1694390400000,XRPETH,0.00030730,0.00030850,0.00029130,0.00030580,2539713.00000000,1694476799999,763.42793300,4664,1148240.00000000,345.27304800,0
2023-09-12,1694476800000,XRPETH,0.00030570,0.00030570,0.00029640,0.00030150,850531.00000000,1694563199999,255.50622040,2497,457458.00000000,137.44235940,0
2023-09-13,1694563200000,XRPETH,0.00030140,0.00030550,0.00029740,0.00030070,823257.00000000,1694649599999,247.58458540,2131,369329.00000000,111.06896550,0
2023-09-14,1694649600000,XRPETH,0.00030060,0.00030180,0.00029640,0.00030100,531517.00000000,1694735999999,158.68489630,1981,241241.00000000,72.05403060,0
2023-09-15,1694736000000,XRPETH,0.00030110,0.00031120,0.00030080,0.00030480,952408.00000000,1694822399999,291.19348390,3106,552954.00000000,169.30903780,0
2023-09-16,1694822400000,XRPETH,0.00030490,0.00030700,0.00030360,0.00030580,515506.00000000,1694908799999,157.52701930,1341,235768.00000000,72.04027440,0
2023-09-17,1694908800000,XRPETH,0.00030560,0.00030710,0.00030270,0.00030360,516774.00000000,1694995199999,157.50165300,1598,189395.00000000,57.76456550,0
2023-09-18,1694995200000,XRPETH,0.00030350,0.00030910,0.00030030,0.00030720,638809.00000000,1695081599999,194.42469750,2644,354047.00000000,107.82967130,0
2023-09-19,1695081600000,XRPETH,0.00030730,0.00031480,0.00030680,0.00031280,590976.00000000,1695167999999,183.52412130,2880,275771.00000000,85.67464290,0
2023-09-20,1695168000000,XRPETH,0.00031280,0.00032270,0.00031140,0.00032130,826148.00000000,1695254399999,261.90565800,3806,392030.00000000,124.29600940,0
2023-09-21,1695254400000,XRPETH,0.00032130,0.00032190,0.00031320,0.00032010,1420440.00000000,1695340799999,451.91470150,3449,790676.00000000,251.69848100,0
2023-09-22,1695340800000,XRPETH,0.00032020,0.00032420,0.00031820,0.00032150,1090317.00000000,1695427199999,349.92178920,2529,617553.00000000,198.13310790,0
