date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2019-05-17,1558051200000,ENGBTC,0.00006089,0.00006400,0.00005934,0.00006088,929453.00000000,1558137599999,56.45364560,3325,451594.00000000,27.52225307,0
2019-05-18,1558137600000,ENGBTC,0.00006096,0.00006688,0.00005971,0.00006420,1245822.00000000,1558223999999,79.10662361,4602,663039.00000000,42.07594873,0
2019-05-19,1558224000000,ENGBTC,0.00006409,0.00006980,0.00005706,0.00005760,1212079.00000000,1558310399999,75.95860013,5180,571410.00000000,36.08925824,0
2019-05-20,1558310400000,ENGBTC,0.00005757,0.00005917,0.00005533,0.00005582,863240.00000000,1558396799999,49.50264405,3312,419693.00000000,24.11783403,0
2019-05-21,1558396800000,ENGBTC,0.00005582,0.00006100,0.00005582,0.00005865,777929.00000000,1558483199999,45.41673417,3220,348489.00000000,20.32234120,0
2019-05-22,1558483200000,ENGBTC,0.00005831,0.00006654,0.00005831,0.00006654,1678614.00000000,1558569599999,104.68939575,7421,827570.00000000,51.58396629,0
2019-05-23,1558569600000,ENGBTC,0.00006654,0.00007100,0.00006200,0.00006293,1693914.00000000,1558655999999,109.41144744,6362,775587.00000000,50.32064143,0
2019-05-24,1558656000000,ENGBTC,0.00006291,0.00006469,0.00006015,0.00006230,742934.00000000,1558742399999,46.50525136,3080,363020.00000000,22.72241234,0
2019-05-25,1558742400000,ENGBTC,0.00006231,0.00006331,0.00005804,0.00005983,599136.00000000,1558828799999,35.75844843,2447,227200.00000000,13.55743614,0
2019-05-26,1558828800000,ENGBTC,0.00005968,0.00006128,0.00005351,0.00005408,925730.00000000,1558915199999,53.62591268,3368,405926.00000000,23.53982392,0
2019-05-27,1558915200000,ENGBTC,0.00005398,0.00005658,0.00005323,0.00005510,542373.00000000,1559001599999,29.54881099,2235,262923.00000000,14.33874827,0
2019-05-28,1559001600000,ENGBTC,0.00005493,0.00005782,0.00005432,0.00005673,451271.00000000,1559087999999,25.35675307,2318,215063.00000000,12.09383545,0
2019-05-29,1559088000000,ENGBTC,0.00005685,0.00005685,0.00005407,0.00005553,455198.00000000,1559174399999,25.23529361,1855,223716.00000000,12.42410501,0
2019-05-30,1559174400000,ENGBTC,0.00005546,0.00005950,0.00005298,0.00005412,1450630.00000000,1559260799999,81.53803661,5525,630599.00000000,35.52694062,0
2019-05-31,1559260800000,ENGBTC,0.00005412,0.00005610,0.00005300,0.00005503,602629.00000000,1559347199999,32.70160946,1880,285504.00000000,15.53951044,0
2019-06-01,1559347200000,ENGBTC,0.00005488,0.00005667,0.00005300,0.00005395,525990.00000000,1559433599999,28.71498535,2092,248772.00000000,13.60675055,0
2019-06-02,1559433600000,ENGBTC,0.00005394,0.00005681,0.00005361,0.00005527,748179.00000000,1559519999999,41.35160935,2617,339475.00000000,18.76696469,0
2019-06-03,1559520000000,ENGBTC,0.00005524,0.00005627,0.00005303,0.00005500,577861.00000000,1559606399999,31.57632769,2313,248448.00000000,13.59841245,0
2019-06-04,1559606400000,ENGBTC,0.00005496,0.00006150,0.00005475,0.00005729,1510282.00000000,1559692799999,87.83692889,5976,714466.00000000,41.56182191,0
2019-06-05,1559692800000,ENGBTC,0.00005736,0.00006470,0.00005701,0.00006107,879340.00000000,1559779199999,52.92327342,4200,486979.00000000,29.34873355,0
2019-06-06,1559779200000,ENGBTC,0.00006099,0.00007229,0.00006064,0.00007069,3434039.00000000,1559865599999,231.10543463,15644,1656369.00000000,111.58837587,0
2019-06-07,1559865600000,ENGBTC,0.00007069,0.00007910,0.00007003,0.00007537,5424717.00000000,1559951999999,404.00969274,23211,2685106.00000000,200.15087740,0
2019-06-08,1559952000000,ENGBTC,0.00007537,0.00007671,0.00006827,0.00006909,2234995.00000000,1560038399999,160.38890804,8506,931340.00000000,67.12790382,0
2019-06-09,1560038400000,ENGBTC,0.00006912,0.00006934,0.00006374,0.00006475,962385.00000000,1560124799999,64.07930917,3929,372877.00000000,24.81733772,0
2019-06-10,1560124800000,ENGBTC,0.00006467,0.00006819,0.00006415,0.00006497,955241.00000000,1560211199999,62.89247468,3651,417339.00000000,27.51655389,0
2019-06-11,1560211200000,ENGBTC,0.00006494,0.00007757,0.00006346,0.00007180,3092770.00000000,1560297599999,219.40292376,14292,1550455.00000000,109.69662954,0
2019-06-12,1560297600000,ENGBTC,0.00007205,0.00007222,0.00006577,0.00006830,2386111.00000000,1560383999999,163.50856763,9683,1181158.00000000,80.93406043,0
2019-06-13,1560384000000,ENGBTC,0.00006830,0.00007870,0.00006749,0.00007310,2598901.00000000,1560470399999,186.73709396,10099,1420895.00000000,101.73784889,0
2019-06-14,1560470400000,ENGBTC,0.00007310,0.00007850,0.00006534,0.00006593,4497095.00000000,1560556799999,324.06412995,18519,2031374.00000000,146.71609337,0
2019-06-15,1560556800000,ENGBTC,0.00006604,0.00006850,0.00006575,0.00006761,1094044.00000000,1560643199999,73.27179158,3890,511442.00000000,34.31036020,0
2019-06-16,1560643200000,ENGBTC,0.00006761,0.00006860,0.00006105,0.00006337,1131021.00000000,1560729599999,71.72979915,3654,460648.00000000,29.21432486,0
2019-06-17,1560729600000,ENGBTC,0.00006304,0.00006420,0.00006119,0.00006175,1085070.00000000,1560815999999,67.79278944,3137,583439.00000000,36.48917564,0
2019-06-18,1560816000000,ENGBTC,0.00006175,0.00006400,0.00006159,0.00006268,385542.00000000,1560902399999,24.17148235,1683,191853.00000000,12.04640722,0
2019-06-19,1560902400000,ENGBTC,0.00006234,0.00007500,0.00006181,0.00007073,2326547.00000000,1560988799999,158.47946588,11232,1120488.00000000,76.43948976,0
2019-06-20,1560988800000,ENGBTC,0.00007074,0.00007382,0.00006531,0.00006788,2137739.00000000,1561075199999,148.47732999,11687,998569.00000000,69.49231479,0
2019-06-21,1561075200000,ENGBTC,0.00006785,0.00006830,0.00006157,0.00006363,1049105.00000000,1561161599999,67.56284590,3992,476689.00000000,30.75096428,0
2019-06-22,1561161600000,ENGBTC,0.00006363,0.00006494,0.00005746,0.00006006,1060363.00000000,1561247999999,63.27659295,3712,450621.00000000,26.81723132,0
