date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2023-05-12,1683849600000,LRCETH,0.00015577,0.00016159,0.00015577,0.00015833,69013.00000000,1683935999999,10.98299528,114,32252.00000000,5.11447138,0
2023-05-13,1683936000000,LRCETH,0.00015777,0.00015999,0.00015777,0.00015825,7885.00000000,1684022399999,1.25205522,35,4632.00000000,0.73683591,0
2023-05-14,1684022400000,LRCETH,0.00015816,0.00016077,0.00015738,0.00016077,22210.00000000,1684108799999,3.51716345,58,13047.00000000,2.07038275,0
2023-05-15,1684108800000,LRCETH,0.00015987,0.00016158,0.00015915,0.00016133,8542.00000000,1684195199999,1.36739123,36,2397.00000000,0.38547852,0
2023-05-16,1684195200000,LRCETH,0.00016115,0.00016294,0.00016030,0.00016278,19327.00000000,1684281599999,3.10705791,38,824.00000000,0.13341151,0
2023-05-17,1684281600000,LRCETH,0.00016231,0.00016896,0.00016175,0.00016730,88987.00000000,1684367999999,14.71381328,303,46031.00000000,7.63637125,0
2023-05-18,1684368000000,LRCETH,0.00016731,0.00016731,0.00016330,0.00016537,31716.00000000,1684454399999,5.22971544,123,3781.00000000,0.62299406,0
2023-05-19,1684454400000,LRCETH,0.00016435,0.00016629,0.00016399,0.00016518,7237.00000000,1684540799999,1.19155629,38,600.00000000,0.09947823,0
2023-05-20,1684540800000,LRCETH,0.00016423,0.00016456,0.00016277,0.00016428,9022.00000000,1684627199999,1.47658720,37,6353.00000000,1.04072606,0
2023-05-21,1684627200000,LRCETH,0.00016374,0.00016374,0.00015980,0.00016176,11483.00000000,1684713599999,1.86083524,50,2976.00000000,0.48304638,0
2023-05-22,1684713600000,LRCETH,0.00016147,0.00016151,0.00015905,0.00015958,20827.00000000,1684799999999,3.32846294,66,4244.00000000,0.68133860,0
2023-05-23,1684800000000,LRCETH,0.00015824,0.00016081,0.00015756,0.00015913,16864.00000000,1684886399999,2.68792715,38,7118.00000000,1.13619520,0
2023-05-24,1684886400000,LRCETH,0.00015787,0.00015896,0.00015648,0.00015717,45225.00000000,1684972799999,7.14053518,112,17969.00000000,2.84660205,0
2023-05-25,1684972800000,LRCETH,0.00015679,0.00015850,0.00015619,0.00015739,10366.00000000,1685059199999,1.63295011,28,4124.00000000,0.64878684,0
2023-05-26,1685059200000,LRCETH,0.00015681,0.00015841,0.00015541,0.00015578,8641.00000000,1685145599999,1.35151006,35,600.00000000,0.09457523,0
2023-05-27,1685145600000,LRCETH,0.00015627,0.00015729,0.00015584,0.00015729,6738.00000000,1685231999999,1.05226529,25,2039.00000000,0.31857024,0
2023-05-28,1685232000000,LRCETH,0.00015633,0.00015880,0.00015439,0.00015439,13981.00000000,1685318399999,2.19515739,62,6033.00000000,0.94820035,0
