date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2023-05-10,1683676800000,BNTBTC,0.00001557,0.00001569,0.00001522,0.00001550,176415.30000000,1683763199999,2.73609715,985,35479.90000000,0.55071664,0
2023-05-11,1683763200000,BNTBTC,0.00001550,0.00001558,0.00001509,0.00001527,58150.50000000,1683849599999,0.89181612,518,14841.00000000,0.22745246,0
2023-05-12,1683849600000,BNTBTC,0.00001529,0.00001590,0.00001515,0.00001570,27669.40000000,1683935999999,0.42963285,294,16950.50000000,0.26248695,0
2023-05-13,1683936000000,BNTBTC,0.00001562,0.00001562,0.00001529,0.00001542,8493.20000000,1684022399999,0.13102359,136,6953.30000000,0.10729059,0
2023-05-14,1684022400000,BNTBTC,0.00001539,0.00001565,0.00001528,0.00001541,10097.20000000,1684108799999,0.15638418,166,4216.20000000,0.06527822,0
2023-05-15,1684108800000,BNTBTC,0.00001541,0.00001556,0.00001528,0.00001540,8980.00000000,1684195199999,0.13842634,142,2757.00000000,0.04256275,0
2023-05-16,1684195200000,BNTBTC,0.00001549,0.00001632,0.00001541,0.00001555,59440.80000000,1684281599999,0.93594000,389,32556.30000000,0.51713425,0
2023-05-17,1684281600000,BNTBTC,0.00001554,0.00001563,0.00001541,0.00001550,15801.00000000,1684367999999,0.24551512,187,7815.90000000,0.12146570,0
2023-05-18,1684368000000,BNTBTC,0.00001550,0.00001580,0.00001506,0.00001567,147180.80000000,1684454399999,2.27992925,3319,53385.40000000,0.83162731,0
2023-05-19,1684454400000,BNTBTC,0.00001574,0.00001595,0.00001563,0.00001563,19692.40000000,1684540799999,0.31178004,581,8197.20000000,0.13014555,0
2023-05-20,1684540800000,BNTBTC,0.00001563,0.00001566,0.00001534,0.00001546,28667.30000000,1684627199999,0.44594253,3122,6243.10000000,0.09704194,0
2023-05-21,1684627200000,BNTBTC,0.00001542,0.00001551,0.00001520,0.00001527,12985.40000000,1684713599999,0.19943216,183,6152.40000000,0.09464191,0
2023-05-22,1684713600000,BNTBTC,0.00001524,0.00001540,0.00001511,0.00001531,176240.90000000,1684799999999,2.67835673,1248,152566.40000000,2.31868598,0
2023-05-23,1684800000000,BNTBTC,0.00001531,0.00001541,0.00001505,0.00001517,13682.20000000,1684886399999,0.20805319,164,7259.40000000,0.11039485,0
2023-05-24,1684886400000,BNTBTC,0.00001517,0.00001529,0.00001484,0.00001529,50203.60000000,1684972799999,0.75689065,1464,24645.30000000,0.37243063,0
2023-05-25,1684972800000,BNTBTC,0.00001529,0.00001541,0.00001513,0.00001527,41929.90000000,1685059199999,0.64249487,1788,15266.10000000,0.23442494,0
2023-05-26,1685059200000,BNTBTC,0.00001531,0.00001553,0.00001522,0.00001543,36447.90000000,1685145599999,0.56086857,2571,8935.10000000,0.13764178,0
2023-05-27,1685145600000,BNTBTC,0.00001536,0.00001551,0.00001517,0.00001540,29367.90000000,1685231999999,0.45180965,371,9804.20000000,0.15148735,0
2023-05-28,1685232000000,BNTBTC,0.00001538,0.00001553,0.00001473,0.00001496,25127.80000000,1685318399999,0.37983211,328,11914.40000000,0.18015590,0
2023-05-29,1685318400000,BNTBTC,0.00001496,0.00001500,0.00001479,0.00001485,35064.40000000,1685404799999,0.52234621,3707,29278.90000000,0.43619362,0
2023-05-30,1685404800000,BNTBTC,0.00001484,0.00001515,0.00001484,0.00001514,21386.30000000,1685491199999,0.31997370,1909,16150.20000000,0.24155566,0
2023-05-31,1685491200000,BNTBTC,0.00001514,0.00001540,0.00001501,0.00001512,46738.70000000,1685577599999,0.70921603,1332,11879.80000000,0.18049330,0
2023-06-01,1685577600000,BNTBTC,0.00001516,0.00001551,0.00001510,0.00001526,53069.70000000,1685663999999,0.81034477,426,29618.50000000,0.45259236,0
2023-06-02,1685664000000,BNTBTC,0.00001523,0.00001542,0.00001515,0.00001534,9387.50000000,1685750399999,0.14344710,105,5939.80000000,0.09085498,0
2023-06-03,1685750400000,BNTBTC,0.00001534,0.00001574,0.00001511,0.00001527,24156.30000000,1685836799999,0.37153832,1583,10963.00000000,0.16935077,0
2023-06-04,1685836800000,BNTBTC,0.00001525,0.00001542,0.00001520,0.00001520,9069.70000000,1685923199999,0.13875459,136,3361.50000000,0.05145689,0
