date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2023-05-12,1683849600000,BNTETH,0.00022900,0.00023430,0.00022780,0.00023200,6492.30000000,1683935999999,1.50637255,80,3101.80000000,0.71955767,0
2023-05-13,1683936000000,BNTETH,0.00023100,0.00023120,0.00022890,0.00023120,5096.50000000,1684022399999,1.17545915,30,3976.60000000,0.91783565,0
2023-05-14,1684022400000,BNTETH,0.00022860,0.00023290,0.00022730,0.00023150,17839.00000000,1684108799999,4.12260481,109,13890.20000000,3.21117317,0
2023-05-15,1684108800000,BNTETH,0.00022960,0.00023320,0.00022950,0.00023000,20182.80000000,1684195199999,4.64424006,128,10805.80000000,2.48782489,0
2023-05-16,1684195200000,BNTETH,0.00023200,0.00023460,0.00022840,0.00022940,11331.30000000,1684281599999,2.62222387,67,4291.70000000,1.00167073,0
2023-05-17,1684281600000,BNTETH,0.00022990,0.00023370,0.00022990,0.00023300,2379.90000000,1684367999999,0.55266844,25,1380.40000000,0.32175192,0
2023-05-18,1684368000000,BNTETH,0.00023490,0.00023680,0.00023170,0.00023260,25054.60000000,1684454399999,5.88249817,147,14948.40000000,3.52225488,0
2023-05-19,1684454400000,BNTETH,0.00023500,0.00023600,0.00023260,0.00023390,5600.30000000,1684540799999,1.31383207,50,783.10000000,0.18413161,0
2023-05-20,1684540800000,BNTETH,0.00023120,0.00023190,0.00022970,0.00022970,1883.90000000,1684627199999,0.43389224,12,76.10000000,0.01764759,0
2023-05-21,1684627200000,BNTETH,0.00022920,0.00022990,0.00022570,0.00022650,4663.40000000,1684713599999,1.06447550,25,1169.90000000,0.26707221,0
2023-05-22,1684713600000,BNTETH,0.00022600,0.00022780,0.00022350,0.00022590,66615.60000000,1684799999999,14.99816599,227,7155.70000000,1.61340350,0
2023-05-23,1684800000000,BNTETH,0.00022400,0.00022430,0.00022160,0.00022200,2849.30000000,1684886399999,0.63524375,19,0.00000000,0.00000000,0
2023-05-24,1684886400000,BNTETH,0.00022390,0.00022390,0.00021840,0.00022250,16915.50000000,1684972799999,3.74392996,64,7196.50000000,1.60578276,0
2023-05-25,1684972800000,BNTETH,0.00022200,0.00022640,0.00022200,0.00022530,9496.90000000,1685059199999,2.13272056,79,3839.10000000,0.86332420,0
2023-05-26,1685059200000,BNTETH,0.00022510,0.00022640,0.00022380,0.00022600,3692.30000000,1685145599999,0.83040691,16,679.50000000,0.15286669,0
2023-05-27,1685145600000,BNTETH,0.00022380,0.00022620,0.00022370,0.00022500,6933.60000000,1685231999999,1.55807952,45,571.60000000,0.12926319,0
