date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-10-26,1666742400000,FUNETH,0.00000505,0.00000506,0.00000473,0.00000488,5865463.00000000,1666828799999,28.76649044,205,3987583.00000000,19.55002138,0
2022-10-27,1666828800000,FUNETH,0.00000485,0.00000495,0.00000481,0.00000488,6855833.00000000,1666915199999,33.38319422,182,2942056.00000000,14.31309063,0
2022-10-28,1666915200000,FUNETH,0.00000496,0.00000502,0.00000480,0.00000484,5288918.00000000,1667001599999,25.94218353,164,2797237.00000000,13.74317707,0
2022-10-29,1667001600000,FUNETH,0.00000488,0.00000488,0.00000462,0.00000473,3722246.00000000,1667087999999,17.59636246,195,1905380.00000000,9.01339876,0
2022-10-30,1667088000000,FUNETH,0.00000470,0.00000479,0.00000465,0.00000475,4000960.00000000,1667174399999,18.90742707,106,1438785.00000000,6.82065402,0
2022-10-31,1667174400000,FUNETH,0.00000476,0.00000485,0.00000466,0.00000477,5873869.00000000,1667260799999,27.97547424,226,3121076.00000000,14.90228313,0
2022-11-01,1667260800000,FUNETH,0.00000479,0.00000480,0.00000470,0.00000479,1683521.00000000,1667347199999,8.01571051,82,706536.00000000,3.37259495,0
2022-11-02,1667347200000,FUNETH,0.00000476,0.00000494,0.00000467,0.00000488,10275312.00000000,1667433599999,49.22352281,375,5379140.00000000,25.82505570,0
2022-11-03,1667433600000,FUNETH,0.00000489,0.00000489,0.00000482,0.00000489,3455144.00000000,1667519999999,16.79443652,105,1653237.00000000,8.03686972,0
2022-11-04,1667520000000,FUNETH,0.00000486,0.00000486,0.00000456,0.00000466,5902085.00000000,1667606399999,27.84864135,246,2418490.00000000,11.43359721,0
2022-11-05,1667606400000,FUNETH,0.00000468,0.00000470,0.00000460,0.00000469,1792680.00000000,1667692799999,8.36512795,71,1022625.00000000,4.77952378,0
2022-11-06,1667692800000,FUNETH,0.00000470,0.00000532,0.00000465,0.00000480,3956596.00000000,1667779199999,19.28965980,124,3038337.00000000,14.94904830,0
2022-11-07,1667779200000,FUNETH,0.00000479,0.00000487,0.00000466,0.00000480,13357723.00000000,1667865599999,63.62524502,440,7065462.00000000,33.69934566,0
2022-11-08,1667865600000,FUNETH,0.00000479,0.00000559,0.00000478,0.00000535,18922560.00000000,1667951999999,96.24055113,897,10704791.00000000,54.44491858,0
2022-11-09,1667952000000,FUNETH,0.00000535,0.00000600,0.00000529,0.00000573,17609509.00000000,1668038399999,99.43040978,1475,8665421.00000000,49.12692493,0
2022-11-10,1668038400000,FUNETH,0.00000579,0.00000579,0.00000518,0.00000534,9378913.00000000,1668124799999,51.84624958,866,4830527.00000000,26.74394617,0
2022-11-11,1668124800000,FUNETH,0.00000537,0.00000563,0.00000529,0.00000535,11825128.00000000,1668211199999,64.45229369,818,6525719.00000000,35.53897801,0
2022-11-12,1668211200000,FUNETH,0.00000539,0.00000551,0.00000534,0.00000546,2123715.00000000,1668297599999,11.52469646,149,1250879.00000000,6.79317697,0
2022-11-13,1668297600000,FUNETH,0.00000547,0.00000558,0.00000539,0.00000547,5349972.00000000,1668383999999,29.43131087,207,3300008.00000000,18.14972674,0
2022-11-14,1668384000000,FUNETH,0.00000546,0.00000555,0.00000534,0.00000539,4917235.00000000,1668470399999,26.78478316,256,2884145.00000000,15.65987768,0
