date,open_time,symbol_name,open,high,low,close,vol,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,ignore
2019-06-22,1561161600000,MCOETH,0.02067500,0.02095100,0.01900000,0.01960000,28942.89000000,1561247999999,576.50187957,2242,13218.14000000,263.15656135,0
2019-06-23,1561248000000,MCOETH,0.01960200,0.02055600,0.01920300,0.02011100,26034.70000000,1561334399999,521.60192110,1523,10840.45000000,217.18838857,0
2019-06-24,1561334400000,MCOETH,0.02024800,0.02076400,0.01978900,0.02010800,10800.25000000,1561420799999,218.04803547,969,4898.50000000,99.20093751,0
2019-06-25,1561420800000,MCOETH,0.02000700,0.02539000,0.01973700,0.02378000,102735.40000000,1561507199999,2416.62012023,7295,43915.24000000,1034.12997032,0
2019-06-26,1561507200000,MCOETH,0.02374100,0.02435500,0.01758600,0.01887200,75052.29000000,1561593599999,1510.69470339,4473,38392.48000000,767.37930088,0
2019-06-27,1561593600000,MCOETH,0.01899900,0.02028500,0.01854300,0.01942300,30779.17000000,1561679999999,594.49360821,2134,11655.20000000,225.92680843,0
2019-06-28,1561680000000,MCOETH,0.01927200,0.02033700,0.01927200,0.02007100,18457.82000000,1561766399999,365.53792733,1628,8338.68000000,165.54588035,0
2019-06-29,1561766400000,MCOETH,0.02003600,0.02049700,0.01931900,0.01931900,14900.56000000,1561852799999,298.63389166,984,5558.35000000,111.51110699,0
2019-06-30,1561852800000,MCOETH,0.01954300,0.02047300,0.01941500,0.01999600,10995.61000000,1561939199999,218.94739247,1042,5132.61000000,102.48752796,0
2019-07-01,1561939200000,MCOETH,0.02003600,0.02258400,0.02003600,0.02120300,35949.04000000,1562025599999,771.04764946,2969,16984.24000000,366.35410926,0
2019-07-02,1562025600000,MCOETH,0.02120300,0.02159400,0.02061400,0.02103900,14347.97000000,1562111999999,302.45941072,1484,7025.30000000,148.45339916,0
2019-07-03,1562112000000,MCOETH,0.02085200,0.02115300,0.01997300,0.02029900,17220.63000000,1562198399999,352.23753258,1285,4620.16000000,94.72628110,0
2019-07-04,1562198400000,MCOETH,0.02019300,0.02115600,0.02013000,0.02105100,12260.54000000,1562284799999,252.96326871,993,6700.51000000,138.30649944,0
2019-07-05,1562284800000,MCOETH,0.02087200,0.02167500,0.01992900,0.02067500,20394.71000000,1562371199999,425.90468952,1861,12354.09000000,258.63365876,0
